,dyn_senti_score,rating
6346,5.723157894736843,2
6347,5.384142857142856,2
6348,5.505789473684208,3
6349,5.5358620689655185,4
6350,5.79111111111111,4
6351,5.3609375,4
6352,5.708333333333332,4
6353,5.607999999999998,3
6354,5.778181818181817,1
6355,5.848,4
6356,5.840655737704916,4
6357,5.776666666666667,4
6358,5.631470588235296,2
6359,5.8752941176470594,1
6360,5.6818181818181825,1
6361,5.7716666666666665,4
6362,5.863333333333334,1
6363,5.6090909090909085,4
6364,5.6167032967032995,4
6365,5.498557692307692,4
6366,5.5680303030303016,2
6367,5.4764285714285705,1
6368,5.671891891891893,3
6369,5.175142857142856,2
6370,5.740000000000002,1
6371,5.575172413793104,4
6372,5.3285,2
6373,6.2164705882352935,4
6374,5.568135593220337,4
6375,6.03818181818182,4
6376,5.805161290322581,2
6377,5.476901408450707,1
6378,5.79873015873016,1
6379,5.1518867924528315,2
6380,5.293225806451614,1
6381,6.0725000000000025,1
6382,5.870895522388059,3
6383,6.0372413793103465,3
6384,5.928571428571429,4
6385,5.872758620689655,4
6386,5.67,2
6387,5.473076923076924,3
6388,5.3171428571428585,4
6389,5.315312500000002,3
6390,5.704166666666668,3
6391,5.681562499999997,1
6392,4.9075000000000015,1
6393,5.345,1
6394,5.119512195121951,1
6395,5.42,1
6396,5.41688888888889,4
6397,5.0741176470588245,3
6398,5.1616326530612255,3
6399,5.597424242424244,2
6400,5.294545454545454,1
6401,5.6838961038961004,1
6402,5.575333333333332,3
6403,5.7313541666666685,4
6404,6.164999999999999,3
6405,5.5706250000000015,3
6406,5.414626865671642,1
6407,5.704545454545455,4
6408,5.584761904761903,2
6409,5.549615384615384,1
6410,5.349901960784319,2
6411,5.350684931506848,2
6412,5.78,4
6413,5.889411764705881,1
6414,5.658333333333335,1
6415,5.212826086956521,1
6416,5.649999999999999,1
6417,5.3946341463414615,1
6418,5.401666666666667,1
6419,5.598896551724142,3
6420,5.6201219512195095,1
6421,5.4068648648648665,2
6422,5.5912500000000005,1
6423,6.1599999999999975,1
6424,5.416521739130434,2
6425,5.328749999999999,1
6426,5.996451612903226,3
6427,6.0416,1
6428,5.738214285714284,3
6429,5.463846153846153,1
6430,5.0912500000000005,1
6431,5.789999999999999,3
6432,5.725161290322579,4
6433,5.886000000000001,2
6434,5.55,1
6435,5.554871794871794,1
6436,4.8421052631578965,2
6437,5.341071428571426,2
6438,5.3002531645569615,2
6439,5.2354285714285735,3
6440,5.3269902912621365,1
6441,5.486885245901642,4
6442,5.495454545454546,1
6443,5.737678571428575,1
6444,6.028823529411764,3
6445,5.654242424242423,1
6446,5.225671641791045,1
6447,5.7835294117647065,2
6448,5.136666666666667,3
6449,5.108387096774194,3
6450,5.4727272727272736,2
6451,5.3910638297872335,3
6452,5.446341463414637,1
6453,5.028741258741259,3
6454,5.7216,1
6455,5.545000000000001,1
6456,5.863333333333332,2
6457,5.372857142857144,1
6458,5.7,4
6459,5.524375,2
6460,5.752352941176469,1
6461,5.6626666666666665,3
6462,5.999259259259257,2
6463,5.725,1
6464,5.607499999999997,2
6465,5.4436507936507965,1
6466,5.859999999999999,3
6467,5.749565217391303,1
6468,5.329354838709677,1
6469,5.6168421052631565,2
6470,5.324,3
6471,5.904675324675325,3
6472,5.535454545454545,1
6473,5.772777777777778,1
6474,5.329166666666667,4
6475,5.898823529411764,4
6476,5.7441666666666675,2
6477,5.622749999999997,3
6478,5.432307692307692,3
6479,6.130909090909091,1
6480,5.740624999999999,4
6481,5.813589743589745,2
6482,6.062571428571428,2
6483,5.3518032786885215,3
6484,5.499166666666667,1
6485,5.5092307692307685,1
6486,5.378823529411767,4
6487,6.0229113924050655,4
6488,5.6030232558139526,3
6489,5.697333333333335,2
6490,5.499428571428571,1
6491,5.25741935483871,1
6492,5.587529411764708,1
6493,5.4972289156626495,3
6494,5.273636363636364,3
6495,5.564615384615385,3
6496,5.807,4
6497,5.3396052631578925,4
6498,5.643939393939393,4
6499,5.389142857142856,2
6500,5.432499999999999,3
6501,5.896923076923077,4
6502,5.573333333333332,4
6503,5.715625000000001,3
6504,5.583124999999999,4
6505,5.081041666666667,4
6506,5.6190000000000015,1
6507,5.38857142857143,4
6508,5.4406060606060604,2
6509,5.2942857142857145,2
6510,5.201428571428571,1
6511,5.501904761904762,1
6512,5.582666666666667,3
6513,5.154545454545455,1
6514,5.755862068965516,2
6515,5.3848,3
6516,5.648999999999999,4
6517,5.2881967213114764,1
6518,5.758709677419352,1
6519,5.380461538461536,1
6520,5.902285714285713,4
6521,5.025,1
6522,5.678999999999999,3
6523,5.318837209302325,1
6524,5.536666666666667,1
6525,5.879,4
6526,5.786451612903225,4
6527,5.243611111111111,2
6528,5.29741935483871,1
6529,5.26,4
6530,5.886315789473684,3
6531,5.5392857142857155,2
6532,5.202857142857143,4
6533,5.69142857142857,1
6534,6.0181818181818185,1
6535,5.751063829787233,4
6536,5.4568749999999975,3
6537,5.47,1
6538,5.626153846153847,4
6539,5.7266666666666675,3
6540,5.86377358490566,2
6541,5.467352941176469,4
6542,4.826451612903224,3
6543,5.497011494252872,1
6544,5.799999999999998,4
6545,5.673750000000001,3
6546,5.564761904761907,2
6547,5.783541666666664,2
6548,5.5697142857142845,2
6549,5.7163461538461515,2
6550,5.82666666666667,4
6551,5.5624590163934435,4
6552,5.497428571428569,2
6553,5.160526315789474,1
6554,6.000344827586208,4
6555,5.446603773584903,4
6556,5.666603773584906,4
6557,5.5940714285714295,4
6558,5.685204081632652,2
6559,5.363235294117646,2
6560,5.201190476190473,1
6561,5.7324418604651175,4
6562,5.7702222222222215,3
6563,5.990923076923077,4
6564,5.360769230769232,1
6565,5.6082758620689654,4
6566,5.739701492537312,4
6567,5.865058823529411,3
6568,5.471875,1
6569,5.2072,2
6570,5.6991044776119395,1
6571,5.4488,1
6572,5.307500000000001,1
6573,5.710655737704919,1
6574,5.399166666666668,1
6575,5.536046511627908,2
6576,5.655846153846157,1
6577,5.482499999999997,3
6578,5.431219512195123,3
6579,5.421153846153847,1
6580,5.550625,4
6581,5.3405263157894725,2
6582,5.932592592592592,1
6583,5.592380952380951,1
6584,5.724615384615384,4
6585,5.751481481481477,2
6586,5.584827586206896,1
6587,5.727692307692307,3
6588,5.953548387096772,1
6589,5.612976190476191,1
6590,5.4443283582089546,1
6591,5.549333333333334,1
6592,5.298536585365851,2
6593,5.305897435897437,2
6594,5.583400000000001,1
6595,5.308958333333334,1
6596,5.508823529411764,3
6597,5.060677966101694,1
6598,5.979787234042552,1
6599,5.1450000000000005,4
6600,5.4185185185185185,1
6601,5.905161290322582,3
6602,5.436000000000001,1
6603,5.769859154929577,4
6604,5.506222222222222,2
6605,5.222941176470589,2
6606,5.912058823529409,3
6607,5.329594594594593,1
6608,5.633720930232557,1
6609,5.9158333333333335,2
6610,5.315434782608698,2
6611,5.672631578947369,2
6612,5.910833333333334,3
6613,5.725128205128205,4
6614,5.704699999999997,3
6615,6.050769230769233,2
6616,5.529382716049383,4
6617,5.847741935483872,1
6618,5.67125,4
6619,5.695,3
6620,5.278548387096775,1
6621,5.609999999999999,4
6622,5.684545454545453,2
6623,5.053333333333334,1
6624,5.237575757575758,1
6625,5.533333333333334,1
6626,5.605714285714285,1
6627,5.355454545454545,1
6628,5.292291666666666,1
6629,5.382105263157891,1
6630,5.79736842105263,1
6631,5.3183783783783785,1
6632,5.7498165137614645,3
6633,5.6032352941176455,3
6634,5.0502040816326526,3
6635,5.0575,2
6636,5.6196721311475395,4
6637,5.463666666666668,3
6638,5.390755813953488,2
6639,5.4300000000000015,4
6640,5.711374999999998,1
6641,5.433125,1
6642,5.495747126436782,1
6643,5.4875,4
6644,5.618235294117646,1
6645,5.377931034482758,1
6646,5.4868421052631575,2
6647,5.556666666666668,1
6648,5.312222222222221,1
6649,5.3509090909090915,1
6650,5.351052631578949,1
6651,5.251953124999999,3
6652,5.155853658536585,1
6653,5.474247787610623,4
6654,5.168450704225354,1
6655,5.435789473684211,1
6656,5.378636363636364,1
6657,5.4920500000000025,1
6658,5.499125000000001,4
6659,5.3181818181818175,1
6660,5.759583333333333,1
6661,5.269366197183099,1
6662,5.296161137440756,2
6663,5.502771739130436,1
6664,5.346753246753247,3
6665,5.562978723404255,4
6666,5.632735849056604,2
6667,5.36232,2
6668,5.247604166666666,1
6669,5.128000000000001,1
6670,5.15619047619048,1
6671,5.154285714285716,2
6672,5.6431707317073165,4
6673,5.574344827586208,2
6674,5.998372093023257,4
6675,5.78774193548387,4
6676,5.747142857142857,1
6677,5.677692307692308,4
6678,5.7653846153846136,2
6679,5.346551724137932,3
6680,5.370666666666668,1
6681,5.3481250000000005,1
6682,5.82156862745098,3
6683,5.729122807017545,1
6684,5.770354609929077,3
6685,5.659482758620689,2
6686,5.819365079365077,1
6687,5.430612244897959,1
6688,5.437349397590362,1
6689,5.298000000000001,1
6690,5.308108108108109,1
6691,5.548947368421056,1
6692,5.282954545454546,2
6693,5.449583333333332,2
6694,5.326060606060606,2
6695,5.5423684210526325,1
6696,5.232526315789475,4
6697,5.452058823529414,1
6698,5.551621621621621,2
6699,5.499803921568622,1
6700,5.4128000000000025,1
6701,5.269038461538461,1
6702,5.0601785714285725,1
6703,5.3951219512195125,1
6704,5.384222222222222,1
6705,5.839230769230771,4
6706,5.591777777777778,3
6707,5.784107142857144,1
6708,5.7313793103448285,4
6709,5.6720454545454535,3
6710,5.428600000000001,1
6711,5.341379310344828,1
6712,5.627058823529413,2
6713,5.571438356164384,1
6714,5.707741935483872,1
6715,5.42105263157895,1
6716,5.784893617021277,2
6717,6.027333333333332,1
6718,5.9155263157894735,2
6719,5.839062499999999,2
6720,5.525294117647059,3
6721,5.545882352941175,2
6722,5.213333333333334,1
6723,5.932830188679246,2
6724,5.573548387096773,1
6725,5.133389830508475,4
6726,5.218157894736842,2
6727,5.663428571428571,4
6728,5.5539999999999985,4
6729,4.9846969696969685,4
6730,5.768928571428571,4
6731,5.473714285714285,3
6732,5.2862222222222215,3
6733,5.68625,3
6734,5.595,1
6735,5.40375,1
6736,5.133333333333333,1
6737,5.336000000000001,2
6738,5.336000000000001,1
6739,5.339473684210526,1
6740,5.348749999999999,1
6741,5.563125,1
6742,5.4915,2
6743,5.828333333333332,2
6744,4.902222222222221,4
6745,5.485806451612903,2
6746,5.45259259259259,1
6747,5.681999999999999,1
6748,5.579999999999999,1
6749,5.53212121212121,1
6750,4.985555555555553,1
6751,5.2741176470588265,1
6752,5.335423728813558,4
6753,5.778440366972477,3
6754,5.3561643835616435,1
6755,5.56341463414634,1
6756,5.4955000000000025,1
6757,5.088,1
6758,5.507428571428571,1
6759,5.6843749999999975,2
6760,5.230232558139536,1
6761,5.537912087912082,1
6762,5.377777777777778,4
6763,5.509166666666666,2
6764,5.756969696969698,1
6765,5.167333333333334,2
6766,5.619200000000001,1
6767,5.1071428571428585,3
6768,5.543939393939394,1
6769,5.420666666666667,1
6770,5.709807692307693,1
6771,5.409523809523812,1
6772,5.3005917159763305,1
6773,5.393333333333333,1
6774,5.704666666666667,3
6775,5.8796842105263165,3
6776,5.670666666666664,1
6777,5.532162162162162,4
6778,5.938709677419355,4
6779,5.6595918367346965,3
6780,5.737999999999998,2
6781,5.669062500000003,2
6782,5.955185185185185,2
6783,5.702105263157897,4
6784,5.1994736842105285,1
6785,5.4375,3
6786,5.305999999999999,1
6787,5.458333333333332,4
6788,5.141538461538462,1
6789,5.4405,1
6790,5.252916666666667,1
6791,5.4888235294117615,3
6792,5.52,4
6793,5.5051428571428564,1
6794,5.572499999999999,3
6795,5.535294117647059,4
6796,5.209152542372882,4
6797,5.2725,2
6798,5.508571428571429,4
6799,5.857647058823527,2
6800,5.692857142857141,4
6801,5.807096774193551,3
6802,5.268999999999998,3
6803,5.023888888888888,1
6804,5.7793103448275875,3
6805,5.398723404255319,2
6806,5.571458333333331,1
6807,5.815263157894736,1
6808,5.423529411764706,4
6809,5.297499999999999,3
6810,5.124624999999997,1
6811,5.528857142857144,3
6812,5.489406779661016,3
6813,5.8375,3
6814,5.223750000000001,4
6815,5.747352941176469,3
6816,5.839636363636364,3
6817,5.364102564102564,3
6818,5.225666666666667,2
6819,5.688695652173912,4
6820,5.257499999999999,4
6821,5.6662500000000025,3
6822,5.201754385964914,3
6823,5.374594594594594,1
6824,5.442580645161289,1
6825,5.483167701863346,3
6826,5.623720930232558,1
6827,5.5012500000000015,2
6828,5.246666666666667,2
6829,5.634464285714286,4
6830,5.789677419354839,3
6831,5.381511627906977,1
6832,5.681846153846152,4
6833,5.701705426356586,1
6834,5.650638297872338,4
6835,5.782283950617287,4
6836,5.539929577464791,3
6837,5.3382352941176485,1
6838,5.507142857142856,3
6839,5.586428571428571,1
6840,5.781176470588236,1
6841,5.633157894736844,3
6842,5.411666666666666,3
6843,6.106399999999999,2
6844,6.0412500000000025,3
6845,5.776666666666667,2
6846,5.877999999999999,2
6847,5.586666666666666,1
6848,5.598260869565216,2
6849,5.768846153846152,2
6850,4.949000000000002,4
6851,5.209655172413793,4
6852,5.3492682926829245,3
6853,5.543951612903223,4
6854,5.695185185185182,2
6855,5.005633802816901,1
6856,5.376785714285715,2
6857,5.3224,1
6858,5.669599999999997,3
6859,5.42566037735849,4
6860,5.432592592592592,3
6861,5.206041666666667,1
6862,5.5777142857142845,1
6863,5.237702702702703,1
6864,5.402105263157893,1
6865,5.635714285714284,1
6866,5.034666666666666,1
6867,5.4730232558139535,1
6868,5.124285714285714,3
6869,5.775161290322582,4
6870,5.036666666666666,2
6871,5.261323529411763,2
6872,5.2423529411764695,2
6873,5.245384615384615,4
6874,5.0263095238095215,1
6875,5.41333333333333,2
6876,5.7399999999999975,1
6877,5.218571428571427,3
6878,5.067532467532466,2
6879,5.287241379310344,2
6880,5.631851851851853,2
6881,5.560740740740743,1
6882,5.5375000000000005,3
6883,5.637777777777778,1
6884,5.564,1
6885,5.575652173913044,2
6886,5.477931034482758,2
6887,5.915238095238094,2
6888,4.9686486486486485,1
6889,5.371838235294118,3
6890,5.2240740740740765,3
6891,5.6888,2
6892,5.332666666666666,3
6893,5.203291139240507,4
6894,5.403392857142856,1
6895,4.984000000000001,2
6896,5.528214285714286,3
6897,5.579189189189188,4
6898,5.432941176470587,2
6899,5.660555555555552,3
6900,5.79886075949367,2
6901,5.3900000000000015,4
6902,5.422823529411769,4
6903,5.257735849056603,1
6904,5.930312499999999,3
6905,5.754776119402982,4
6906,5.565116279069767,3
6907,5.165128205128204,4
6908,5.371714285714287,2
6909,5.792424242424241,3
6910,5.9049999999999985,3
6911,5.217241379310347,1
6912,5.655238095238095,1
6913,5.5330555555555545,4
6914,5.755789473684208,1
6915,6.104074074074074,3
6916,5.331428571428573,1
6917,5.703666666666665,4
6918,5.8810256410256425,1
6919,5.830000000000001,1
6920,5.302553191489362,2
6921,5.244651162790698,1
6922,5.482562814070354,1
6923,5.3307142857142855,3
6924,5.540000000000001,1
6925,5.945666666666665,4
6926,5.969062499999999,4
6927,5.517073170731707,3
6928,5.491228070175438,4
6929,5.666470588235295,1
6930,5.705384615384616,2
6931,5.436666666666667,1
6932,5.671666666666666,4
6933,5.5100000000000025,3
6934,5.468571428571428,1
6935,5.123257575757577,3
6936,5.192340425531914,1
6937,5.214827586206896,1
6938,5.481020408163265,2
6939,5.375238095238097,1
6940,5.455887850467288,1
6941,5.4,3
6942,5.478,2
6943,5.300555555555556,4
6944,5.60263157894737,4
6945,5.060923076923076,4
6946,5.450000000000001,1
6947,5.5842857142857145,1
6948,4.6450000000000005,1
6949,5.677037037037038,1
6950,5.299333333333333,1
6951,5.595192307692307,4
6952,5.613157894736844,4
6953,5.468260869565216,4
6954,5.592666666666667,1
6955,4.94612244897959,1
6956,5.55313725490196,1
6957,5.822068965517241,4
6958,5.613846153846153,3
6959,5.48,1
6960,5.5166037735849045,1
6961,5.809166666666667,1
6962,5.150769230769228,2
6963,5.757567567567568,4
6964,5.839310344827585,3
6965,5.612403846153848,1
6966,5.246617647058822,1
6967,5.4425,2
6968,5.132894736842107,1
6969,5.333555555555553,1
6970,5.330757575757576,4
6971,5.52627906976744,1
6972,5.420909090909089,3
6973,5.5738317757009375,3
6974,5.19270588235294,1
6975,5.483235294117649,4
6976,5.834999999999999,3
6977,5.591935483870967,4
6978,5.448965517241378,4
6979,5.476753246753247,3
6980,5.742399999999999,1
6981,5.290930232558139,1
6982,5.974594594594596,1
6983,5.557391304347826,1
6984,5.816891891891893,4
6985,5.53627659574468,2
6986,5.850714285714285,4
6987,5.65530864197531,3
6988,5.40723404255319,2
6989,5.558333333333334,1
6990,5.3113157894736815,1
6991,5.673658536585367,1
6992,5.687499999999997,2
6993,5.326857142857142,3
6994,5.243777777777777,2
6995,5.830810810810808,1
6996,5.409734513274337,3
6997,5.6302499999999975,4
6998,5.383478260869566,4
6999,5.182631578947366,1
7000,5.83103448275862,2
7001,6.031632653061224,4
7002,5.438695652173912,3
7003,5.462666666666666,4
7004,5.559296875000001,3
7005,5.5707999999999975,2
7006,5.5878666666666685,4
7007,5.221196581196582,1
7008,5.5227272727272725,3
7009,5.481521739130436,4
7010,5.31820512820513,1
7011,5.278,3
7012,5.959354838709676,4
7013,5.61608695652174,1
7014,5.49795918367347,2
7015,5.786578947368421,3
7016,5.678253968253969,3
7017,5.450208333333332,1
7018,5.32,2
7019,5.332571428571428,3
7020,5.630000000000001,3
7021,5.227191011235956,2
7022,5.591304347826087,2
7023,5.662068965517242,2
7024,5.766666666666668,1
7025,5.927272727272728,4
7026,5.733571428571429,3
7027,5.540153846153848,4
7028,5.443373493975903,1
7029,5.329999999999999,3
7030,5.540789473684211,2
7031,5.049433962264152,2
7032,5.246981132075469,1
7033,5.5935483870967735,2
7034,5.337500000000001,2
7035,5.431250000000001,1
7036,5.661153846153848,4
7037,5.097857142857143,4
7038,5.377096774193548,2
7039,5.127526881720429,4
7040,5.433666666666667,1
7041,5.485689655172414,1
7042,5.388857142857144,2
7043,5.7375539568345335,4
7044,5.430857142857142,1
7045,5.645925925925926,1
7046,4.7995833333333335,1
7047,5.545333333333333,4
7048,5.494761904761903,3
7049,5.829655172413792,3
7050,5.773793103448276,3
7051,5.927209302325583,4
7052,5.728571428571428,1
7053,5.712727272727273,4
7054,5.315968586387432,3
7055,5.537959183673471,3
7056,5.390227272727274,4
7057,5.869285714285714,4
7058,5.964571428571428,3
7059,5.345925925925926,1
7060,5.6786956521739125,3
7061,5.481538461538461,3
7062,5.581764705882351,1
7063,5.712820512820513,4
7064,5.100666666666666,2
7065,5.352000000000001,4
7066,5.521111111111113,2
7067,5.586851851851853,4
7068,5.4581720430107525,4
7069,5.603529411764704,4
7070,5.4217499999999985,4
7071,5.412000000000001,3
7072,5.854651162790698,3
7073,5.28037037037037,2
7074,5.442407407407408,1
7075,5.662549019607843,4
7076,6.0073333333333325,2
7077,5.384027777777778,3
7078,5.6761904761904765,2
7079,5.277777777777779,1
7080,5.791875000000003,1
7081,6.1427272727272735,4
7082,5.745063291139238,4
7083,5.698165137614678,1
7084,5.631304347826089,4
7085,5.660967741935487,2
7086,5.595535714285716,1
7087,5.6421311475409865,4
7088,5.329142857142858,2
7089,5.490243902439024,1
7090,5.5540983606557415,3
7091,5.1850000000000005,1
7092,5.47,1
7093,5.451538461538462,3
7094,5.197209302325581,2
7095,5.208593749999999,2
7096,4.9708695652173915,1
7097,5.1207142857142856,2
7098,5.710147058823531,3
7099,5.247619047619047,1
7100,5.559069767441858,2
7101,5.727428571428572,1
7102,5.639999999999998,1
7103,5.962068965517241,2
7104,5.28,1
7105,5.513333333333334,4
7106,5.670427350427349,3
7107,5.859999999999999,1
7108,5.3842424242424265,2
7109,5.790869565217391,3
7110,5.2944,3
7111,5.6627777777777775,3
7112,5.609772727272726,4
7113,5.778620689655174,4
7114,5.746136363636363,4
7115,5.5827500000000025,3
7116,5.585333333333334,3
7117,5.387209302325583,4
7118,5.464102564102564,4
7119,5.327777777777778,1
7120,5.845454545454548,3
7121,5.1306666666666665,1
7122,5.713529411764708,3
7123,5.096373626373624,1
7124,5.7688,1
7125,5.699666666666667,1
7126,5.580606060606061,4
7127,5.403924050632911,2
7128,5.6405,1
7129,5.7551999999999985,2
7130,5.306666666666667,1
7131,5.439473684210527,1
7132,5.3662068965517244,1
7133,5.410958904109588,1
7134,5.672444444444442,4
7135,5.299999999999999,1
7136,5.58188679245283,2
7137,5.678947368421053,1
7138,5.60088888888889,1
7139,5.227222222222221,1
7140,5.102911392405064,1
7141,5.353809523809527,3
7142,5.094310344827584,4
7143,5.478507462686566,1
7144,5.7142372881355925,1
7145,5.4890625,1
7146,5.511632653061224,3
7147,5.332972972972974,1
7148,5.663666666666668,1
7149,5.3421875,1
7150,5.695135135135135,1
7151,6.080344827586206,1
7152,5.39695652173913,2
7153,5.5994444444444476,1
7154,5.558928571428572,4
7155,5.6230864197530845,4
7156,5.665294117647058,1
7157,5.9494444444444445,2
7158,5.493999999999999,1
7159,5.816119402985076,1
7160,5.492571428571429,4
7161,5.6480000000000015,4
7162,5.613913043478261,4
7163,5.5215254237288125,1
7164,5.6737931034482765,3
7165,5.255,1
7166,5.5023711340206205,4
7167,5.249814814814814,1
7168,5.429230769230768,3
7169,5.27014084507042,1
7170,4.868805970149253,1
7171,4.976279069767443,1
7172,4.965454545454546,2
7173,5.237857142857141,3
7174,5.3585714285714285,3
7175,5.4375,3
7176,5.322051282051283,4
7177,5.053000000000001,2
7178,5.155161290322581,4
7179,5.7336363636363625,1
7180,5.701927710843372,4
7181,5.5900000000000025,4
7182,5.345362318840579,1
7183,5.740816326530611,1
7184,5.701714285714285,1
7185,5.4714285714285715,1
7186,5.8277777777777775,1
7187,5.3410526315789495,1
7188,5.1535714285714285,1
7189,5.37483870967742,1
7190,5.493684210526315,1
7191,5.423010752688171,2
7192,5.523689320388352,1
7193,5.430344827586205,1
7194,5.612608695652174,1
7195,5.6505882352941175,1
7196,5.413181818181819,3
7197,5.346666666666667,4
7198,5.4103174603174615,3
7199,5.424545454545455,2
7200,5.486320754716983,4
7201,6.058333333333334,1
7202,5.890555555555558,2
7203,5.647272727272727,1
7204,5.406666666666666,1
7205,5.367603305785124,4
7206,5.872857142857144,1
7207,5.925357142857144,2
7208,5.341666666666666,2
7209,5.880000000000001,2
7210,5.634583333333333,1
7211,5.1800000000000015,1
7212,5.545454545454548,1
7213,5.566538461538461,1
7214,4.796800000000001,1
7215,5.435555555555557,3
7216,5.693548387096777,1
7217,5.922727272727273,2
7218,5.089285714285714,1
7219,5.620204081632654,1
7220,5.567777777777778,1
7221,5.788253968253968,1
7222,5.474444444444443,1
7223,5.3507575757575765,2
7224,5.314666666666667,4
7225,5.262857142857142,4
7226,5.5222033898305085,3
7227,6.1149999999999975,1
7228,5.4062068965517245,3
7229,5.41,1
7230,5.12375,1
7231,5.746875,4
7232,5.489166666666668,3
7233,5.353191489361703,4
7234,5.280689655172411,3
7235,5.701395348837208,2
7236,5.897142857142855,1
7237,5.560000000000001,2
7238,5.109512195121951,3
7239,5.416,4
7240,5.551818181818181,4
7241,5.676363636363638,4
7242,5.145795454545455,1
7243,5.563947368421054,3
7244,5.378108108108108,1
7245,5.722962962962964,2
7246,5.6906451612903215,3
7247,5.407549019607843,3
7248,5.372941176470588,1
7249,5.64,1
7250,5.344347826086957,4
7251,5.790526315789473,3
7252,5.487567567567567,1
7253,5.851739130434781,1
7254,5.865454545454545,2
7255,5.453199999999998,4
7256,5.145675675675676,1
7257,5.133027522935782,1
7258,5.053972602739727,2
7259,5.3917977528089915,2
7260,5.560666666666664,2
7261,5.599310344827586,1
7262,5.096578947368421,1
7263,5.315461538461539,3
7264,5.552075471698114,1
7265,5.881111111111113,1
7266,5.257499999999999,2
7267,5.5,1
7268,6.130344827586208,3
7269,5.846923076923076,4
7270,5.578965517241379,1
7271,5.310769230769228,1
7272,5.93381818181818,2
7273,5.693484848484845,4
7274,5.53095238095238,1
7275,5.520476190476191,2
7276,5.465846153846153,1
7277,5.22,4
7278,5.318250000000001,1
7279,5.8822222222222225,4
7280,5.6603125,1
7281,5.373703703703702,1
7282,5.832820512820513,1
7283,5.786086956521737,3
7284,5.283043478260869,1
7285,5.517956204379561,1
7286,5.624999999999999,3
7287,5.856901408450706,1
7288,5.132372881355932,2
7289,5.8147368421052645,2
7290,5.6245161290322585,3
7291,5.7920547945205465,4
7292,5.7701886792452814,4
7293,5.4308474576271175,2
7294,5.734744525547446,4
7295,5.647636363636361,2
7296,5.6240000000000006,4
7297,5.482,2
7298,5.742758620689652,4
7299,5.5371014492753625,2
7300,5.7488095238095225,4
7301,5.5237837837837835,4
7302,5.782857142857143,4
7303,5.3714999999999975,4
7304,5.641666666666668,3
7305,5.730277777777778,4
7306,5.463444444444443,2
7307,5.441923076923076,1
7308,6.021562499999999,4
7309,5.719259259259258,1
7310,5.449380530973453,3
7311,5.133571428571432,4
7312,5.931891891891893,4
7313,5.671186440677965,2
7314,5.6928,3
7315,5.5505,1
7316,5.9958620689655175,4
7317,5.415294117647059,4
7318,5.331818181818182,3
7319,5.38923076923077,4
7320,5.182857142857143,1
7321,5.329714285714285,1
7322,5.242258064516128,3
7323,5.127540983606559,4
7324,5.5126829268292665,4
7325,5.2970270270270285,4
7326,5.5088888888888885,3
7327,4.911764705882354,2
7328,5.6744,3
7329,6.008936170212765,3
7330,5.770967741935482,2
7331,5.440833333333334,1
7332,5.80608695652174,4
7333,5.2560975609756095,1
7334,5.1639893617021295,4
7335,5.302465753424657,1
7336,5.1630065359477095,4
7337,5.1892708333333335,4
7338,4.975999999999998,1
7339,5.853055555555552,3
7340,5.454761904761906,2
7341,5.330666666666668,1
7342,5.246249999999997,3
7343,5.663714285714284,4
7344,5.482045454545456,3
7345,5.533333333333332,4
7346,5.422653061224488,2
7347,5.096739130434782,3
7348,5.221034482758622,3
7349,5.70909090909091,1
7350,5.341304347826084,1
7351,5.3722758620689595,1
7352,5.491739130434784,4
7353,5.605217391304348,3
7354,5.1400000000000015,3
7355,5.2224,2
7356,5.508382352941177,1
7357,5.7175,1
7358,5.64623076923077,1
7359,5.396417910447762,1
7360,5.39920634920635,1
7361,5.652727272727272,2
7362,5.274074074074076,3
7363,6.0939130434782625,2
7364,6.053636363636364,2
7365,5.288666666666668,2
7366,5.698534482758622,1
7367,5.882352941176473,1
7368,5.442222222222222,4
7369,5.562622950819671,3
7370,5.712222222222222,2
7371,5.942499999999997,1
7372,5.506666666666666,3
7373,5.645925925925927,1
7374,5.653333333333332,3
7375,5.594117647058823,4
7376,5.193333333333333,4
7377,5.2852380952380935,2
7378,5.149318181818182,1
7379,5.463561643835614,4
7380,5.397500000000001,1
7381,5.100487804878049,1
7382,5.281219512195121,1
7383,5.4226086956521735,1
7384,5.386301369863013,3
7385,5.539259259259256,2
7386,5.310526315789472,1
7387,5.283076923076924,3
7388,5.260315789473684,4
7389,5.316309523809523,2
7390,5.328907563025209,1
7391,5.411379310344828,2
7392,5.522941176470589,1
7393,5.27909090909091,1
7394,5.140652173913045,2
7395,5.403281249999999,1
7396,5.5452,1
7397,4.9746296296296295,1
7398,5.48051282051282,1
7399,5.53,1
7400,5.300952380952382,1
7401,5.11558139534884,1
7402,5.750588235294115,1
7403,5.438214285714288,1
7404,5.375602836879435,1
7405,5.343636363636363,2
7406,5.559999999999998,1
7407,5.625714285714286,1
7408,5.9380952380952365,1
7409,5.254482758620688,1
7410,5.71225806451613,1
7411,5.480363636363635,4
7412,5.280666666666666,1
7413,5.727222222222222,4
7414,5.747777777777778,2
7415,5.603809523809524,2
7416,5.478909090909092,1
7417,5.0641176470588265,1
7418,5.330322580645163,2
7419,5.329655172413793,3
7420,5.872000000000001,2
7421,6.017674418604647,4
7422,6.043243243243243,3
7423,5.7399999999999975,2
7424,5.503870967741936,3
7425,5.703333333333334,1
